target_id	length	eff_length	est_counts	tpm
NR_026881	493	264.835	0	0
NM_002730	2673	2444.83	0	0
NM_207518	2474	2245.83	0	0
NM_002739	3128	2899.83	0	0
NM_001001329	2252	2023.83	0	0
NM_002743	2261	2032.83	0	0
NM_001079880	3322	3093.83	0	0
NM_001079881	3186	2957.83	0	0
NM_001079882	2923	2694.83	0	0
NM_016457	3601	3372.83	0	0
NM_001207042	1192	963.835	0	0
NM_001536	1450	1221.83	0	0
NM_198318	1396	1167.83	0	0
NR_033397	1568	1339.83	0	0
NM_021232	1677	1448.83	0	0
NM_015629	2183	1954.83	0	0
NM_020719	6943	6714.83	0	0
NM_199285	1530	1301.83	0	0
NM_001134316	1392	1163.83	0	0
NM_178511	839	610.835	0	0
NR_037675	774	545.835	0	0
NM_000951	1393	1164.83	0	0
NM_214710	1053	824.835	0	0
NM_002777	1001	772.835	0	0
NM_020956	5506	5277.83	0	0
NM_181882	4857	4628.83	0	0
NM_172341	665	436.835	0	0
NM_001184825	2071	1842.83	0	0
NM_001184826	1985	1756.83	0	0
NM_006905	2276	2047.83	0	0
NR_026824	1742	1513.83	0	0
NM_001113410	1175	946.835	0	0
NM_002785	1541	1312.83	0	0
NM_203287	1243	1014.83	0	0
NM_031246	1612	1383.83	0	0
NM_021016	1908	1679.83	0	0
NM_002780	2032	1803.83	0	0
NM_213633	1753	1524.83	0	0
NM_001130014	1572	1343.83	0	0
NM_002781	1640	1411.83	0	0
NM_001031850	1698	1469.83	0	0
NM_002782	1391	1162.83	0	0
NM_001206650	1672	1443.83	0	0
NM_002783	2038	1809.83	0	0
NM_001130167	2031	1802.83	0	0
NM_001130168	1665	1436.83	0	0
NM_182707	1441	1212.83	0	0
NM_002784	1706	1477.83	0	0
NM_006503	1435	1206.83	0	0
NM_153001	1342	1113.83	0	0
NM_002812	1539	1310.83	0	0
NM_004158	471	242.835	0	0
NM_002819	3281	3052.83	0	0
NM_031990	3260	3031.83	0	0
NM_031991	3203	2974.83	0	0
NM_175847	2201	1972.83	0	0
NM_000955	1421	1192.83	0	0
NM_000960	2086	1857.83	0	0
NM_178449	459	230.835	0	0
NM_017432	1884	1655.83	0	0
NM_001161440	3394	3165.83	0	0
NM_002842	3928	3699.83	0	0
NM_002850	7347	7118.83	0	0
NM_130853	6006	5777.83	0	0
NM_130854	7233	7004.83	0	0
NM_130855	6018	5789.83	0	0
NM_001135768	5768	5539.83	0	0
NM_001135769	5744	5515.83	0	0
NM_001135770	1643	1414.83	0	0
NM_006505	5903	5674.83	0	0
NM_001042724	2856	2627.83	0	0
NM_002856	2151	1922.83	0	0
NM_001163377	2029	1800.83	3.86445	124.388
NM_017659	2311	2082.83	0	0
NM_031209	1334	1105.83	0	0
NM_138774	1809	1580.83	0	0
NM_004218	1628	1399.83	0	0
NM_002866	1501	1272.83	0	0
NM_004283	4273	4044.83	0	0
NM_016154	1189	960.835	0	0
NR_037791	2849	2620.83	0	0
NM_005370	2177	1948.83	0	0
NM_006423	807	578.835	0	0
NM_005053	1793	1564.83	0	0
NM_003624	3385	3156.83	0	0
NM_007320	3196	2967.83	0	0
NM_007322	3400	3171.83	0	0
NM_022904	3290	3061.83	0	0
NM_001146202	3176	2947.83	0	0
NM_001146203	2942	2713.83	0	0
NM_001146204	3011	2782.83	0	0
NM_001146205	3116	2887.83	0	0
NM_001146206	2651	2422.83	0	0
NM_001146207	2927	2698.83	0	0
NM_170604	3218	2989.83	0	0
NM_017805	3302	3073.83	0	0
NM_133452	3592	3363.83	0	0
NM_032753	2153	1924.83	0	0
NM_024321	1650	1421.83	0	0
NM_020650	1854	1625.83	0	0
NM_001145971	1931	1702.83	0	0
NM_138412	2023	1794.83	0	0
NR_027381	2143	1914.83	0	0
NR_027382	2425	2196.83	0	0
NM_015725	1714	1485.83	0	0
NM_138393	1373	1144.83	0	0
NM_006509	2275	2046.83	0	0
NM_001193374	469	240.835	0	0
NM_020415	478	249.835	0	0
NM_020695	4581	4352.83	0	0
NM_001145014	908	679.835	0	0
NM_002918	4377	4148.83	0	0
NM_000635	4112	3883.83	0	0
NM_134433	4037	3808.83	0	0
NM_003721	1438	1209.83	0	0
NM_134440	1369	1140.83	0	0
NM_001035223	2543	2314.83	0	0
NM_001161616	2561	2332.83	0	0
NM_207391	2894	2665.83	0	0
NM_033103	3531	3302.83	0	0
NM_001195833	3060	2831.83	0	0
NM_198445	3044	2815.83	0	0
NM_080864	452	223.835	0	0
NM_006397	1142	913.835	0	0
NM_194460	1650	1421.83	0	0
NM_012423	1126	897.835	0	0
NR_026712	658	429.835	0	0
NM_000979	641	412.835	0	0
NM_000980	618	389.835	0	0
NM_000991	4207	3978.83	0	0
NM_001136134	4401	4172.83	0	0
NM_001136135	896	667.835	0	0
NM_001136136	594	365.835	0	0
NM_001136137	682	453.835	0	0
NM_015414	537	308.835	0	0
NM_033643	433	204.835	0	0
NM_001015	609	380.835	0	0
NM_001018	531	302.835	0	0
NM_001020	590	361.835	0	0
NM_001022	849	620.835	0	0
NM_001031	382	153.835	0	0
NM_001009	741	512.835	0	0
NM_001013	713	484.835	0	0
NR_003662	1379	1150.83	0	0
NM_006270	983	754.835	0	0
NM_030785	2484	2255.83	0	0
NM_001080997	1043	814.835	0	0
NM_031429	1328	1099.83	0	0
NM_005619	2282	2053.83	0	0
NM_206900	2065	1836.83	0	0
NM_206901	1078	849.835	0	0
NM_006666	1488	1259.83	0	0
NM_000540	15391	15162.8	0	0
NM_001042723	15376	15147.8	0	0
NM_004230	3584	3355.83	4.49346	77.6148
NM_003775	1595	1366.83	2	84.816
NM_001166215	2457	2228.83	0	0
NM_030760	2341	2112.83	0	0
NM_001145713	2319	2090.83	0	0
NM_001145714	2389	2160.83	0	0
NM_005500	2534	2305.83	0	0
NR_027280	2583	2354.83	0	0
NM_001201338	3112	2883.83	0	0
NM_001201339	3109	2880.83	0	0
NM_001201340	2905	2676.83	0	0
NM_002967	3106	2877.83	0	0
NR_037699	2837	2608.83	0	0
NM_014649	3318	3089.83	0	0
NM_138352	1299	1070.83	0	0
NM_018028	4490	4261.83	0	0
NM_001145901	2065	1836.83	0	0
NM_017827	2059	1830.83	0	0
NM_001101401	1062	833.835	0	0
NM_001100122	4593	4364.83	0	0
NM_014963	4925	4696.83	0	0
NM_001166034	1986	1757.83	0	0
NM_001166035	723	494.835	0	0
NM_198538	957	728.835	0	0
NM_021228	4313	4084.83	0	0
NM_079834	2526	2297.83	2	50.4516
NR_027620	602	373.835	0	0
NM_001025591	427	198.835	0	0
NR_045208	180	60.0976	0	0
NM_001037	1448	1219.83	0	0
NM_199037	1112	883.835	0	0
NM_001042631	1131	902.835	0	0
NR_004401	2649	2420.83	0	0
NM_182704	1704	1475.83	0	0
NM_032108	3942	3713.83	0	0
NM_003009	880	651.835	0	0
NM_013376	1204	975.835	0	0
NM_013368	1518	1289.83	0	0
NM_203344	1407	1178.83	0	0
NM_007165	1650	1421.83	0	0
NM_001199824	1269	1040.83	0	0
NM_003021	2315	2086.83	0	0
NM_005490	2356	2127.83	0	0
NM_001199943	2396	2167.83	0	0
NM_001199944	2198	1969.83	0	0
NM_003025	2540	2311.83	0	0
NM_016148	6643	6414.83	0	0
NM_012435	2494	2265.83	0	0
NM_020209	2576	2347.83	0	0
NM_001145176	6035	5806.83	0	0
NM_138392	2365	2136.83	0	0
NM_001171156	3220	2991.83	0	0
NM_001171157	3109	2880.83	0	0
NM_001171158	2965	2736.83	0	0
NM_001171159	2935	2706.83	0	0
NM_001171160	2860	2631.83	0	0
NM_001171161	2665	2436.83	0	0
NM_033130	3394	3165.83	0	0
NM_001135163	2877	2648.83	1	21.8831
NM_052884	3165	2936.83	0	0
NM_033329	1736	1507.83	0	0
NM_053003	2126	1897.83	0	0
NM_001098612	2113	1884.83	0	0
NR_002825	1609	1380.83	0	0
NM_003830	2498	2269.83	0	0
NM_001177547	1966	1737.83	0	0
NM_001177548	2073	1844.83	0	0
NM_001177549	1913	1684.83	0	0
NM_001245	2122	1893.83	0	0
NM_198845	2074	1845.83	0	0
NM_198846	1946	1717.83	0	0
NM_014385	1754	1525.83	0	0
NM_016543	1475	1246.83	0	0
NM_014442	2949	2720.83	0	0
NM_001198558	1600	1371.83	0	0
NM_014441	1718	1489.83	0	0
NR_002804	2231	2002.83	0	0
NM_015260	5138	4909.83	0	0
NM_015073	7983	7754.83	0	0
NM_001193286	1912	1683.83	1	34.4242
NM_012237	2072	1843.83	0	0
NM_030593	2064	1835.83	0	0
NR_034146	1995	1766.83	0	0
NM_001193285	1555	1326.83	0	0
NM_016539	1636	1407.83	0	0
NM_175875	3331	3102.83	0	0
NM_020309	2976	2747.83	1	21.0947
NM_001145144	1737	1508.83	0	0
NM_001145145	1927	1698.83	0	0
NM_005628	2873	2644.83	0	0
NM_005071	1719	1490.83	0	0
NM_024103	3460	3231.83	0	0
NM_173637	1551	1322.83	0	0
NM_178526	3132	2903.83	0	0
NM_198580	3547	3318.83	0	0
NM_012254	2365	2136.83	0	0
NM_024881	5093	4864.83	5.4313	64.7142
NM_144564	1425	1196.83	0	0
NM_213568	2986	2757.83	0	0
NM_001145056	3375	3146.83	0	0
NM_020428	3434	3205.83	0	0
NM_000453	3576	3347.83	0	0
NM_014037	2933	2704.83	0	0
NM_019849	1946	1717.83	0	0
NM_001126335	1688	1459.83	0	0
NM_001243036	1783	1554.83	0	0
NM_014270	1774	1545.83	0	0
NM_015063	5111	4882.83	0	0
NM_001128844	5770	5541.83	0	0
NM_001128845	5320	5091.83	0	0
NM_001128846	5317	5088.83	0	0
NM_001128847	5311	5082.83	0	0
NM_001128848	5308	5079.83	0	0
NM_001128849	5580	5351.83	0	0
NM_003072	5694	5465.83	0	0
NM_019108	2353	2124.83	0	0
NM_003083	1550	1321.83	0	0
NR_030717	1447	1218.83	0	0
NR_004435	122	47.0685	0	0
NR_004435_1	122	47.0685	0	0
NR_024229	121	46.0685	0	0
NR_024229_1	121	46.0685	0	0
NR_024229_2	121	46.0685	0	0
NR_024229_3	121	46.0685	0	0
NR_024229_4	121	46.0685	0	0
NR_024229_5	121	46.0685	0	0
NR_024229_6	121	46.0685	0	0
NR_024229_7	121	46.0685	0	0
NR_024229_8	121	46.0685	0	0
NR_024229_9	121	46.0685	0	0
NR_024225	121	46.0685	0	0
NR_024225_1	121	46.0685	0	0
NR_024225_2	121	46.0685	0	0
NR_024225_3	121	46.0685	0	0
NR_024225_4	121	46.0685	0	0
NR_024225_5	121	46.0685	0	0
NR_024225_6	121	46.0685	0	0
NR_024225_7	121	46.0685	0	0
NR_024225_8	121	46.0685	0	0
NR_024225_9	121	46.0685	0	0
NR_004437	122	47.0685	0	0
NR_004437_1	122	47.0685	0	0
NR_024216	122	47.0685	0	0
NR_024216_1	122	47.0685	0	0
NR_024242	121	46.0685	0	0
NR_024242_1	121	46.0685	0	0
NR_024242_2	121	46.0685	0	0
NR_024242_3	121	46.0685	0	0
NR_024242_4	121	46.0685	0	0
NR_024242_5	121	46.0685	0	0
NR_024242_6	121	46.0685	0	0
NR_024242_7	121	46.0685	0	0
NR_024242_8	121	46.0685	0	0
NR_024242_9	121	46.0685	0	0
NR_004436	122	47.0685	0	0
NR_004436_1	122	47.0685	0	0
NR_024214	121	46.0685	0	0
NR_024214_1	121	46.0685	0	0
NR_024214_2	121	46.0685	0	0
NR_024214_3	121	46.0685	0	0
NR_024214_4	121	46.0685	0	0
NR_024214_5	121	46.0685	0	0
NR_024214_6	121	46.0685	0	0
NR_024214_7	121	46.0685	0	0
NR_024214_8	121	46.0685	0	0
NR_024214_9	121	46.0685	0	0
NR_024215	121	46.0685	0	0
NR_024215_1	121	46.0685	0	0
NR_024215_2	121	46.0685	0	0
NR_024215_3	121	46.0685	0	0
NR_024215_4	121	46.0685	0	0
NR_024215_5	121	46.0685	0	0
NR_024215_6	121	46.0685	0	0
NR_024215_7	121	46.0685	0	0
NR_024215_8	121	46.0685	0	0
NR_024215_9	121	46.0685	0	0
NR_024223	121	46.0685	0	0
NR_024223_1	121	46.0685	0	0
NR_024223_2	121	46.0685	0	0
NR_024223_3	121	46.0685	0	0
NR_024223_4	121	46.0685	0	0
NR_024223_5	121	46.0685	0	0
NR_024223_6	121	46.0685	0	0
NR_024223_7	121	46.0685	0	0
NR_024223_8	121	46.0685	0	0
NR_024223_9	121	46.0685	0	0
NR_024227	121	46.0685	0	0
NR_024227_1	121	46.0685	0	0
NR_024227_2	121	46.0685	0	0
NR_024227_3	121	46.0685	0	0
NR_024227_4	121	46.0685	0	0
NR_024227_5	121	46.0685	0	0
NR_024227_6	121	46.0685	0	0
NR_024227_7	121	46.0685	0	0
NR_024227_8	121	46.0685	0	0
NR_024227_9	121	46.0685	0	0
NR_024224	121	46.0685	0	0
NR_024224_1	121	46.0685	0	0
NR_024224_2	121	46.0685	0	0
NR_024224_3	121	46.0685	0	0
NR_024224_4	121	46.0685	0	0
NR_024224_5	121	46.0685	0	0
NR_024224_6	121	46.0685	0	0
NR_024224_7	121	46.0685	0	0
NR_024224_8	121	46.0685	0	0
NR_024224_9	121	46.0685	0	0
NR_024228	121	46.0685	0	0
NR_024228_1	121	46.0685	0	0
NR_024228_2	121	46.0685	0	0
NR_024228_3	121	46.0685	0	0
NR_024228_4	121	46.0685	0	0
NR_024228_5	121	46.0685	0	0
NR_024228_6	121	46.0685	0	0
NR_024228_7	121	46.0685	0	0
NR_024228_8	121	46.0685	0	0
NR_024228_9	121	46.0685	0	0
NR_024226	121	46.0685	0	0
NR_024226_1	121	46.0685	0	0
NR_024226_2	121	46.0685	0	0
NR_024226_3	121	46.0685	0	0
NR_024226_4	121	46.0685	0	0
NR_024226_5	121	46.0685	0	0
NR_024226_6	121	46.0685	0	0
NR_024226_7	121	46.0685	0	0
NR_024226_8	121	46.0685	0	0
NR_024226_9	121	46.0685	0	0
NR_024231	120	45.6944	0	0
NR_024231_1	120	45.6944	0	0
NR_024230	120	45.6944	0	0
NR_024230_1	120	45.6944	0	0
NR_024220	120	45.6944	0	0
NR_024220_1	120	45.6944	0	0
NR_024220_2	120	45.6944	0	0
NR_024217	120	45.6944	0	0
NR_024217_1	120	45.6944	0	0
NR_024217_2	120	45.6944	0	0
NR_024221	119	44.6944	0	0
NR_024218	120	45.6944	0	0
NR_024219	120	45.6944	0	0
NR_024219_1	120	45.6944	0	0
NR_024219_2	120	45.6944	0	0
NR_024243	119	44.6944	0	0
NR_024258	120	45.6944	0	0
NR_004384	123	46.8133	0	0
NR_004383	128	48.8875	0	0
NR_024244	119	44.6944	0	0
NR_000012	133	47.6264	0	0
NR_004381	85	27.4318	0	0
NR_003688	92	32.9783	0	0
NR_003048	110	37.8088	0	0
NR_000021	82	31.9706	0	0
NR_000020	83	32.0571	0	0
NR_000019	66	26.7917	0	0
NR_000018	86	28.4318	0	0
NR_001285	87	29.4318	0	0
NR_002602	66	26.7917	0	0
NR_002751	70	30.7917	0	0
NR_003067	97	33.9038	0	0
NR_003068	97	33.9038	0	0
NR_003069	97	33.9038	0	0
NM_003089	1923	1694.83	0	0
NM_004596	1629	1400.83	0	0
NM_004597	753	524.835	0	0
NM_177542	868	639.835	0	0
NM_133498	972	743.835	0	0
NM_182513	654	425.835	0	0
NM_001204158	2787	2558.83	0	0
NM_001204159	2868	2639.83	0	0
NM_001204160	2684	2455.83	0	0
NM_001243876	2492	2263.83	0	0
NM_020126	2964	2735.83	0	0
NM_001243998	3315	3086.83	2.58204	48.4856
NM_001243999	3526	3297.83	0	0
NM_001244000	3495	3266.83	0	0
NM_003121	3530	3301.83	0	0
NM_001166103	1631	1402.83	0	0
NM_021102	1802	1573.83	0	0
NM_001077238	3814	3585.83	0	0
NM_152988	3751	3522.83	0	0
NM_001039616	543	314.835	0	0
NM_001042522	1323	1094.83	0	0
NM_020971	8687	8458.83	0	0
NM_025213	2419	2190.83	0	0
NM_001145641	2398	2169.83	0	0
NM_001009998	1721	1492.83	0	0
NM_032627	1787	1558.83	0	0
NM_001144950	4910	4681.83	0	0
NM_001195267	3081	2852.83	0	0
NM_001013841	1399	1170.83	0	0
NM_017720	1537	1308.83	0	0
NM_000455	3276	3047.83	0	0
NM_001039877	3210	2981.83	0	0
NM_013403	3189	2960.83	0	0
NM_003765	750	521.835	0	0
NM_001127396	1881	1652.83	0	0
NM_006949	1890	1661.83	0	0
NM_172231	2089	1860.83	0	0
NM_001017392	4768	4539.83	0	0
NM_014884	3657	3428.83	0	0
NM_003167	1987	1758.83	0	0
NM_004605	1253	1024.83	0	0
NM_177973	1200	971.835	0	0
NM_001111020	3712	3483.83	0	0
NM_001130824	3637	3408.83	0	0
NM_001130825	3700	3471.83	0	0
NM_003169	3776	3547.83	0	0
NM_032701	2309	2080.83	0	0
NM_175871	1662	1433.83	1	40.4264
NM_001105578	933	704.835	0	0
NM_001080468	482	253.835	0	0
NM_033025	3254	3025.83	0	0
NM_004819	4188	3959.83	0	0
NM_012451	1015	786.835	0	0
NM_001160328	2844	2615.83	0	0
NM_001160329	2480	2251.83	0	0
NM_032298	2915	2686.83	0	0
NM_003180	1825	1596.83	1	36.2998
NM_001135686	897	668.835	0	0
NM_001168222	2273	2044.83	0	0
NM_024682	2372	2143.83	0	0
NM_001281	1475	1246.83	0	0
NM_001060	2601	2372.83	3	73.2854
NM_201636	1941	1712.83	0	0
NM_001136139	4078	3849.83	0	0
NM_003200	4451	4222.83	0	0
NM_001110822	1617	1388.83	0	0
NM_001256658	2216	1987.83	0	0
NM_001256659	2172	1943.83	0	0
NM_001256660	2215	1986.83	0	0
NM_001256661	2190	1961.83	0	0
NM_001256662	1946	1717.83	0	0
NM_003598	2161	1932.83	0	0
NM_138501	1166	937.835	0	0
NR_038103	1198	969.835	0	0
NR_038104	1231	1002.83	0	0
NM_001130011	1163	934.835	0	0
NM_031451	1583	1354.83	0	0
NM_013342	1205	976.835	0	0
NM_000660	2200	1971.83	0	0
NM_152658	1825	1596.83	0	0
NM_016585	1326	1097.83	0	0
NM_199202	1254	1025.83	0	0
NM_001205273	447	218.835	0	0
NM_003249	2550	2321.83	0	0
NM_182919	2722	2493.83	0	0
NM_012458	1956	1727.83	0	0
NM_006351	2000	1771.83	0	0
NM_001001563	2572	2343.83	0	0
NM_014428	2859	2630.83	0	0
NM_001144761	2491	2262.83	35.513	909.7
NM_001144762	2282	2053.83	274.64	7751.07
NM_003260	2705	2476.83	375.847	8795.85
NM_001143986	2008	1779.83	0	0
NM_024760	1930	1701.83	0	0
NM_001001524	1483	1254.83	0	0
NM_001145303	2480	2251.83	0	0
NM_144686	2462	2233.83	0	0
NM_006858	1357	1128.83	0	0
NM_018273	2249	2020.83	0	0
NM_173633	1779	1550.83	0	0
NM_001242597	966	737.835	0	0
NM_001242598	673	444.835	0	0
NM_032635	895	666.835	0	0
NM_001085488	875	646.835	0	0
NM_017854	655	426.835	0	0
NM_001256766	1518	1289.83	0	0
NM_017814	1827	1598.83	0	0
NM_139172	593	364.835	0	0
NM_001145416	797	568.835	0	0
NM_033408	916	687.835	0	0
NM_198536	1295	1066.83	0	0
NM_001190844	1930	1701.83	0	0
NM_001190764	662	433.835	0	0
NM_024074	1625	1396.83	0	0
NM_012109	1619	1390.83	0	0
NM_173804	1751	1522.83	0	0
NM_001042595	971	742.835	0	0
NM_001098821	1079	850.835	0	0
NM_001098822	931	702.835	0	0
NM_001098823	920	691.835	0	0
NM_001098824	908	679.835	0	0
NM_001098825	739	510.835	0	0
NM_001169126	1254	1025.83	0	0
NM_144615	1266	1037.83	0	0
NM_182973	3180	2951.83	0	0
NM_001167942	3845	3616.83	0.0272077	0.436041
NM_152362	3817	3588.83	1.66026	26.8155
NM_003807	2894	2665.83	0	0
NM_172014	2786	2557.83	0	0
NM_003811	1665	1436.83	0	0
NM_000363	841	612.835	0	0
NM_001126132	1000	771.835	0	0
NM_001126133	967	738.835	0	0
NM_003283	1048	819.835	0	0
NM_001136195	5092	4863.83	0	0
NM_001136196	4949	4720.83	0	0
NM_013433	4905	4676.83	0	0
NM_001128916	1710	1481.83	0	0
NM_001128917	1802	1573.83	0	0
NM_006114	1707	1478.83	0	0
NM_033513	1114	885.835	0	0
NM_001145160	2630	2401.83	0	0
NM_003290	2645	2416.83	0	0
NM_198479	1839	1610.83	0	0
NR_002166	732	503.835	0	0
NM_001042461	770	541.835	0	0
NM_001042462	679	450.835	0	0
NM_174894	796	567.835	0	0
NM_024108	795	566.835	0	0
NM_005762	2959	2730.83	0	0
NM_004240	2011	1782.83	0	0
NM_001136035	2144	1915.83	0	0
NM_001142554	2178	1949.83	0	0
NM_017722	2265	2036.83	0	0
NM_001195227	3661	3432.83	0	0
NM_017636	4096	3867.83	0	0
NM_001077446	2222	1993.83	0	0
NM_024075	2297	2068.83	0	0
NM_020856	4913	4684.83	0	0
NM_021733	1812	1583.83	0	0
NM_012466	1040	811.835	0	0
NM_032037	1442	1213.83	0	0
NM_152479	843	614.835	0	0
NM_001005367	1858	1629.83	0	0
NM_001201461	1907	1678.83	0	0
NM_020659	1904	1675.83	0	0
NM_006087	2287	2058.83	1	28.1541
NM_003323	1760	1531.83	0	0
NM_003331	4248	4019.83	0	0
NM_001173514	558	329.835	0	0
NM_001173515	555	326.835	0	0
NM_003332	591	362.835	0	0
NM_198125	588	359.835	0	0
NR_033390	551	322.835	0	0
NM_001040425	782	553.835	0	0
NM_144987	724	495.835	0	0
NM_001012478	3119	2890.83	0	0
NM_007279	3131	2902.83	0	0
NM_005499	2665	2436.83	0	0
NM_001033930	2811	2582.83	0	0
NM_003333	2789	2560.83	0	0
NM_003969	1524	1295.83	0	0
NM_014501	1191	962.835	0	0
NM_001048241	451	222.835	0	0
NM_024292	519	290.835	0	0
NM_001171091	1813	1584.83	0	0
NM_025241	1915	1686.83	0	0
NR_015379	1413	1184.83	0	0
NM_001048201	3900	3671.83	0	0
NM_013282	4064	3835.83	0	0
NM_001080421	9838	9609.83	0	0
NM_002911	5345	5116.83	0	0
NM_007000	1223	994.835	0	0
NM_006830	1335	1106.83	0	0
NM_006003	1224	995.835	0	0
NM_001252641	2496	2267.83	0	0
NM_003796	3460	3231.83	0	0
NR_045557	3425	3196.83	0	0
NM_018467	856	627.835	0	0
NM_003367	1709	1480.83	0	0
NM_207291	1508	1279.83	0	0
NM_031941	2410	2181.83	0	0
NM_020903	3606	3377.83	0	0
NM_003370	2290	2061.83	0	0
NM_005428	2888	2659.83	0	0
NM_001017921	1670	1441.83	0	0
NM_020633	1566	1337.83	0	0
NM_173856	1311	1082.83	0	0
NM_173857	906	677.835	0	0
NM_001025778	1950	1721.83	0	0
NM_016440	2100	1871.83	0	0
NM_001163922	3674	3445.83	0	0
NM_198481	1022	793.835	0	0
NM_001146339	1243	1014.83	0	0
NR_033266	1137	908.835	0	0
NM_024100	1551	1322.83	0	0
NM_001083961	4745	4516.83	0	0
NM_173636	4730	4501.83	0	0
NM_001099737	1453	1224.83	0	0
NM_032332	1196	967.835	0	0
NR_029375	1436	1207.83	0	0
NM_016145	861	632.835	0	0
NM_031951	8947	8718.83	0	0
NM_173479	1722	1493.83	0	0
NM_021241	4168	3939.83	0	0
NM_001080436	2204	1975.83	0	0
NM_020196	2655	2426.83	0	0
NM_006297	2102	1873.83	0	0
NM_001039671	2768	2539.83	0	0
NM_001039672	2786	2557.83	0	0
NM_001039673	2777	2548.83	0	0
NM_001145461	2762	2533.83	0	0
NM_001145462	2738	2509.83	0	0
NM_001145463	2854	2625.83	0	0
NM_033557	2905	2676.83	0	0
NM_024029	1504	1275.83	0	0
NM_001190328	882	653.835	0	0
NM_198537	1032	803.835	0	0
NM_014383	1960	1731.83	0	0
NM_032792	2352	2123.83	0	0
NM_015898	4441	4212.83	0	0
NM_015168	6116	5887.83	0	0
NM_001083335	3735	3506.83	0	0
NM_013380	3686	3457.83	0	0
NM_020917	7493	7264.83	6.65706	53.1154
NM_020828	4087	3858.83	0	0
NM_014898	4611	4382.83	2.27643	30.1067
NM_003407	1745	1516.83	0	0
NM_133466	2616	2387.83	0	0
NM_001145640	867	638.835	0	0
NM_015174	4757	4528.83	2	25.5981
NR_027149	1032	803.835	0	0
NM_001103167	1980	1751.83	0	0
NM_001010879	2676	2447.83	0	0
NM_001146326	2173	1944.83	0	0
NM_001146327	2260	2031.83	0	0
NM_015363	2097	1868.83	0	0
NM_052882	2627	2398.83	0	0
NM_173531	4470	4241.83	0	0
NM_033204	1450	1221.83	1	47.4407
NM_153608	2206	1977.83	1.56544	45.8785
NM_001008727	1729	1500.83	0	0
NM_003433	3031	2802.83	0	0
NM_003435	2248	2019.83	0	0
NM_001164527	690	461.835	0	0
NM_001164529	2938	2709.83	0	0
NM_001164530	2457	2228.83	0	0
NM_003436	3395	3166.83	0	0
NM_007134	3333	3104.83	0	0
NM_003437	3018	2789.83	0	0
NR_023311	2484	2255.83	0	0
NM_021030	2963	2734.83	0	0
NM_001099638	3782	3553.83	0	0
NM_001099639	3741	3512.83	0	0
NM_007145	3856	3627.83	0	0
NM_001085384	2747	2518.83	0	0
NM_003445	2673	2444.83	0	0
NM_198089	2596	2367.83	0	0
NM_001102603	4336	4107.83	0	0
NM_033288	4219	3990.83	0	0
NM_198893	4304	4075.83	0	0
NM_006959	2678	2449.83	0	0
NM_007147	3785	3556.83	0	0
NM_001172651	2447	2218.83	0	0
NM_003451	2262	2033.83	0	0
NM_013256	3121	2892.83	0	0
NM_001029997	2951	2722.83	0	0
NM_001145665	2948	2719.83	0	0
NM_001203250	3049	2820.83	0	0
NM_021143	3058	2829.83	0	0
NM_007153	9088	8859.83	0	0
NM_006385	2512	2283.83	0	0
NM_198855	2473	2244.83	0	0
NM_013359	2426	2197.83	0	0
NM_001129996	1650	1421.83	0	0
NM_013360	1618	1389.83	0	0
NM_013361	2414	2185.83	0	0
NM_013398	2483	2254.83	0	0
NM_013362	2731	2502.83	0	0
NM_001032372	2603	2374.83	0	0
NM_001032373	2567	2338.83	0	0
NM_001032374	994	765.835	0	0
NM_001146220	885	656.835	0	0
NM_015919	825	596.835	0	0
NM_182490	3043	2814.83	0	0
NM_014518	4964	4735.83	0	0
NM_006300	4132	3903.83	0	0
NM_001207005	2763	2534.83	0	0
NM_181756	2793	2564.83	0	0
NM_001144824	4482	4253.83	0	0
NM_006630	4600	4371.83	0	0
NM_004234	3190	2961.83	0	0
NM_021047	2329	2100.83	0	0
NM_203282	3986	3757.83	0	0
NM_005773	2210	1981.83	0	0
NM_033468	3520	3291.83	0	0
NM_001012756	5474	5245.83	0	0
NM_001166036	5468	5239.83	0	0
NM_001166037	5360	5131.83	0	0
NM_001166038	5341	5112.83	0	0
NM_003417	12163	11934.8	4.70521	22.8521
NM_006631	3601	3372.83	0	0
NM_198058	3321	3092.83	0	0
NM_016324	2537	2308.83	0	0
NM_016325	2742	2513.83	0	0
NM_133502	2838	2609.83	0	0
NM_006969	4594	4365.83	0	0
NR_036599	4712	4483.83	0	0
NR_036600	4467	4238.83	0	0
NM_181845	2565	2336.83	0	0
NM_001037813	2208	1979.83	0	0
NM_152354	2686	2457.83	0	0
NM_145288	1586	1357.83	0	0
NM_001099437	2587	2358.83	0	0
NM_001099438	2653	2424.83	0	0
NM_194325	2584	2355.83	0	0
NR_024018	2664	2435.83	0	0
NM_001012320	2600	2371.83	0	0
NM_018443	2623	2394.83	0	0
NM_020657	4416	4187.83	0	0
NM_001190791	3979	3750.83	0	0
NM_020933	4075	3846.83	0	0
NM_207333	6145	5916.83	0	0
NR_037805	2334	2105.83	1	27.5258
NM_014347	3231	3002.83	0	0
NM_207395	2995	2766.83	0	0
NM_024620	3413	3184.83	0	0
NM_001079906	4131	3902.83	0	0
NM_001079907	4151	3922.83	0	0
NM_001253798	4149	3920.83	0	0
NM_001253799	4119	3890.83	0	0
NM_001253800	4078	3849.83	0	0
